model_name,embedding_dim,eval_run_id,run_dir,report_path,eval_input,query_pooling,query_retrieval_mode,index_type,topk_list,metric_group,k,metric_name,metric_key,metric_value,valid_eval_rows
Qwen/Qwen3-Embedding-4B,2048,20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706/dim_2048/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@50,50,ndcg,ndcg@50,0.0397765941807726,429544
Qwen/Qwen3-Embedding-4B,2560,20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706/dim_2560/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@50,50,ndcg,ndcg@50,0.03978625896830082,429544
Qwen/Qwen3-Embedding-8B,32,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_32/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@50,50,ndcg,ndcg@50,0.029143965492675172,429544
Qwen/Qwen3-Embedding-8B,64,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_64/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@50,50,ndcg,ndcg@50,0.035052253128985834,429544
Qwen/Qwen3-Embedding-8B,128,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_128/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@50,50,ndcg,ndcg@50,0.03821911352757236,429544
Qwen/Qwen3-Embedding-8B,256,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_256/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@50,50,ndcg,ndcg@50,0.03977863164596188,429544
Qwen/Qwen3-Embedding-8B,512,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_512/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@50,50,ndcg,ndcg@50,0.040800944392431045,429544
Qwen/Qwen3-Embedding-8B,1024,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_1024/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@50,50,ndcg,ndcg@50,0.041364924207096095,429544
Qwen/Qwen3-Embedding-8B,2048,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_2048/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@50,50,ndcg,ndcg@50,0.04148915847791377,429544
Qwen/Qwen3-Embedding-8B,2560,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_2560/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@50,50,ndcg,ndcg@50,0.041259504830409514,429544
Qwen/Qwen3-Embedding-8B,4096,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_4096/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@50,50,ndcg,ndcg@50,0.041526841155317414,429544
intfloat/multilingual-e5-large-instruct,1024,20260306143956_intfloat__multilingual-e5-large-instruct_20260305123605863,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_intfloat__multilingual-e5-large-instruct_20260305123605863,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_intfloat__multilingual-e5-large-instruct_20260305123605863/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@50,50,ndcg,ndcg@50,0.043165337436115704,429544
nvidia/llama-embed-nemotron-8b,4096,20260306143956_nvidia__llama-embed-nemotron-8b_20260305231042391,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_nvidia__llama-embed-nemotron-8b_20260305231042391,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_nvidia__llama-embed-nemotron-8b_20260305231042391/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@50,50,ndcg,ndcg@50,0.04171039063797741,429544
BAAI/bge-m3,1024,20260306143956_BAAI__bge-m3_20260305121459776,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_BAAI__bge-m3_20260305121459776,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_BAAI__bge-m3_20260305121459776/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.04841180414579182,429544
Qwen/Qwen3-Embedding-0.6B,32,20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028/dim_32/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.031368148548227885,429544
Qwen/Qwen3-Embedding-0.6B,64,20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028/dim_64/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.0412926265993705,429544
Qwen/Qwen3-Embedding-0.6B,128,20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028/dim_128/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.046467882219283704,429544
Qwen/Qwen3-Embedding-0.6B,256,20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028/dim_256/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.04940122548563127,429544
Qwen/Qwen3-Embedding-0.6B,512,20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028/dim_512/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.05064207624830052,429544
Qwen/Qwen3-Embedding-0.6B,1024,20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028/dim_1024/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.051259009554318065,429544
Qwen/Qwen3-Embedding-4B,32,20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706/dim_32/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.031787197586277544,429544
Qwen/Qwen3-Embedding-4B,64,20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706/dim_64/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.04108310208034567,429544
Qwen/Qwen3-Embedding-4B,128,20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706/dim_128/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.048039316111969904,429544
Qwen/Qwen3-Embedding-4B,256,20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706/dim_256/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.052667479932207176,429544
Qwen/Qwen3-Embedding-4B,512,20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706/dim_512/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.054527592051105356,429544
Qwen/Qwen3-Embedding-4B,1024,20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706/dim_1024/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.05492336058704114,429544
Qwen/Qwen3-Embedding-4B,2048,20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706/dim_2048/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.055309816922131376,429544
Qwen/Qwen3-Embedding-4B,2560,20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-4B_20260305133330706/dim_2560/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.05534473767530218,429544
Qwen/Qwen3-Embedding-8B,32,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_32/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.039583837744212466,429544
Qwen/Qwen3-Embedding-8B,64,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_64/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.04792989775203472,429544
Qwen/Qwen3-Embedding-8B,128,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_128/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.05274663363939434,429544
Qwen/Qwen3-Embedding-8B,256,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_256/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.05511891680479765,429544
Qwen/Qwen3-Embedding-8B,512,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_512/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.0565739481869145,429544
Qwen/Qwen3-Embedding-8B,1024,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_1024/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.05719088149293204,429544
Qwen/Qwen3-Embedding-8B,2048,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_2048/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.05744463896597322,429544
Qwen/Qwen3-Embedding-8B,2560,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_2560/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.057332892555826645,429544
Qwen/Qwen3-Embedding-8B,4096,20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-8B_20260305170301054/dim_4096/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.05749352802041235,429544
intfloat/multilingual-e5-large-instruct,1024,20260306143956_intfloat__multilingual-e5-large-instruct_20260305123605863,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_intfloat__multilingual-e5-large-instruct_20260305123605863,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_intfloat__multilingual-e5-large-instruct_20260305123605863/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.06093671428305366,429544
nvidia/llama-embed-nemotron-8b,4096,20260306143956_nvidia__llama-embed-nemotron-8b_20260305231042391,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_nvidia__llama-embed-nemotron-8b_20260305231042391,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_nvidia__llama-embed-nemotron-8b_20260305231042391/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@10,10,recall,recall@10,0.057914905108673385,429544
BAAI/bge-m3,1024,20260306143956_BAAI__bge-m3_20260305121459776,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_BAAI__bge-m3_20260305121459776,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_BAAI__bge-m3_20260305121459776/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@100,100,recall,recall@100,0.08949025012571471,429544
Qwen/Qwen3-Embedding-0.6B,32,20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028/dim_32/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@100,100,recall,recall@100,0.06023131506900341,429544
Qwen/Qwen3-Embedding-0.6B,64,20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/outputs/eval/last/20260306143956_Qwen__Qwen3-Embedding-0.6B_20260305125427028/dim_64/run_eval_report.json,/Users/daboluo/MyWorkSpace/GitHub/TextEmbed-Book-RecSys/data/processed/eval_u6_i5_q5.jsonl,last,pooling,hnsw,"10,50,100",@100,100,recall,recall@100,0.0741041662786583,429544
